mode,agent,pursuer,dynamic,visibility_radius,size,density,n_runs,win_rate,avg_steps,std_steps,avg_time_ms,std_time_ms,avg_nodes_expanded,avg_cells_explored,avg_wall_shifts,avg_phase_switch_step
partial,online_astar,greedy,True,4,17,0.15,5,0.2,15,12.3491,7.8499,1.2324,,0.319,2.2,
partial,online_astar,greedy,True,4,17,0.25,5,1,31.8,1.0954,9.1242,0.3185,,0.6028,5,
partial,online_astar,greedy,True,4,17,0.35,5,0.6,27.6,15.3558,9.1767,1.6127,,0.5149,4.2,
partial,online_astar,greedy,True,4,21,0.15,5,0.4,33.6,9.6333,18.7785,1.151,,0.4381,5.6,
partial,online_astar,greedy,True,4,21,0.25,5,0.8,39.6,15.4208,18.9336,3.563,,0.4984,6.6,
partial,online_astar,greedy,True,4,21,0.35,5,0.8,48.2,8.0747,21.8559,4.4644,,0.5674,7.6,
partial,online_astar,greedy,True,6,11,0.15,5,0.6,14.2,6.9065,2.0619,0.4497,,0.7934,2,
partial,online_astar,greedy,True,6,11,0.25,5,0.6,13.2,7.9498,1.6871,0.2194,,0.7736,2,
partial,online_astar,greedy,True,6,11,0.35,5,0.8,17.4,7.4027,1.6595,0.3415,,0.8694,1.8,
partial,online_astar,greedy,True,6,13,0.15,5,0,8.2,4.4385,2.8144,0.4416,,0.5148,1.2,
partial,online_astar,greedy,True,6,13,0.25,5,0.2,13.8,8.167,2.7947,0.5996,,0.6615,2,
partial,online_astar,greedy,True,6,13,0.35,5,0.8,32.8,25.1038,4.6947,2.4922,,0.8615,4.6,
partial,online_astar,greedy,True,6,17,0.15,5,0.2,15,12.3491,7.5072,1.1503,,0.4388,2.2,
partial,online_astar,greedy,True,6,17,0.25,5,1,31.8,1.0954,8.6048,0.2945,,0.7481,5,
partial,online_astar,greedy,True,6,17,0.35,5,0.8,30,11.5326,8.4923,1.0761,,0.7149,4.6,
partial,online_astar,greedy,True,6,21,0.15,5,0.4,33,9.1378,17.989,1.5919,,0.5692,5.4,
partial,online_astar,greedy,True,6,21,0.25,5,0.8,38.8,14.7037,17.2807,2.1663,,0.6227,6.4,
partial,online_astar,greedy,True,6,21,0.35,5,0.6,41.2,9.0664,17.8871,2.4228,,0.6698,6.6,
partial,online_astar,random,False,2,11,0.15,5,0.4,12.8,6.8702,2.3464,0.3554,,0.395,0,
partial,online_astar,random,False,2,11,0.25,5,0.6,16.8,8.8994,2.4726,0.375,,0.4777,0,
partial,online_astar,random,False,2,11,0.35,5,1,24.6,5.5498,2.8899,0.6558,,0.6215,0,
partial,online_astar,random,False,2,13,0.15,5,0.8,22.4,6.7676,4.4037,0.3049,,0.4308,0,
partial,online_astar,random,False,2,13,0.25,5,0.8,22.6,7.9246,4.2965,0.5874,,0.4698,0,
partial,online_astar,random,False,2,13,0.35,5,0.6,28.8,12.2147,5.7042,1.0667,,0.5089,0,
partial,online_astar,random,False,2,17,0.15,5,1,34.2,3.0332,9.6089,0.6087,,0.3779,0,
partial,online_astar,random,False,2,17,0.25,5,1,45.4,13.5204,13.6119,3.8977,,0.4651,0,
partial,online_astar,random,False,2,17,0.35,5,0.8,43.2,7.3621,11.6348,1.6135,,0.4969,0,
partial,online_astar,random,False,2,21,0.15,5,1,44.2,3.6332,20.9367,2.2947,,0.3302,0,
partial,online_astar,random,False,2,21,0.25,5,1,50.2,5.7619,23.4735,4.8149,,0.3737,0,
partial,online_astar,random,False,2,21,0.35,5,0.8,48.6,15.6461,25.0198,6.1014,,0.3673,0,
partial,online_astar,random,False,4,11,0.15,5,0.4,12.4,6.3087,2.0881,0.3836,,0.6083,0,
partial,online_astar,random,False,4,11,0.25,5,0.6,15.6,7.6026,2.163,0.1623,,0.6744,0,
partial,online_astar,random,False,4,11,0.35,5,1,22.2,3.6332,2.3882,0.5362,,0.8264,0,
partial,online_astar,random,False,4,13,0.15,5,0.6,18.2,6.6106,3.9124,0.3146,,0.5716,0,
partial,online_astar,random,False,4,13,0.25,5,0.8,21.8,7.2938,3.6894,0.5634,,0.658,0,
partial,online_astar,random,False,4,13,0.35,5,0.8,24,8.7178,4.2706,0.6145,,0.7136,0,
partial,online_astar,random,False,4,17,0.15,5,1,33.4,1.6733,9.172,0.5743,,0.555,0,
partial,online_astar,random,False,4,17,0.25,5,1,36.6,7.2664,10.4037,1.6596,,0.6415,0,
partial,online_astar,random,False,4,17,0.35,5,1,39.8,4.6043,10.2705,1.6885,,0.6685,0,
partial,online_astar,random,False,4,21,0.15,5,1,41.4,1.6733,18.9921,0.3475,,0.5007,0,
partial,online_astar,random,False,4,21,0.25,5,1,46.2,4.1473,20.4495,3.3364,,0.5596,0,
partial,online_astar,random,False,4,21,0.35,5,0.8,42.4,13.1072,19.6437,3.9185,,0.5279,0,
partial,online_astar,random,False,6,11,0.15,5,0.4,12.4,6.3087,1.999,0.3759,,0.7719,0,
partial,online_astar,random,False,6,11,0.25,5,0.6,15.2,7.1554,1.9752,0.3397,,0.8165,0,
partial,online_astar,random,False,6,11,0.35,5,1,20.2,2.6833,2.0565,0.1977,,0.9405,0,
partial,online_astar,random,False,6,13,0.15,5,0.6,18.2,6.6106,3.533,0.4226,,0.7231,0,
partial,online_astar,random,False,6,13,0.25,5,0.8,23,8.7178,3.9198,1.0511,,0.8107,0,
partial,online_astar,random,False,6,13,0.35,5,0.8,22.4,7.4027,3.674,0.6405,,0.8438,0,
partial,online_astar,random,False,6,17,0.15,5,1,33.4,1.6733,9.3822,0.2765,,0.6962,0,
partial,online_astar,random,False,6,17,0.25,5,1,34.6,5.8992,8.8948,1.0483,,0.7682,0,
partial,online_astar,random,False,6,17,0.35,5,1,38.6,4.3359,9.0271,1.2393,,0.7855,0,
partial,online_astar,random,False,6,21,0.15,5,1,40.6,0.8944,19.7629,2.0803,,0.6349,0,
partial,online_astar,random,False,6,21,0.25,5,1,44.6,3.5777,17.9684,1.3536,,0.6753,0,
partial,online_astar,random,False,6,21,0.35,5,0.8,40,9.434,16.4872,1.8896,,0.6599,0,
partial,online_astar,random,True,2,11,0.15,5,0.8,18,6.8557,2.5327,0.4328,,0.4909,2.8,
partial,online_astar,random,True,2,11,0.25,5,0.8,23.8,12.2963,2.9405,1.0882,,0.5686,3.6,
partial,online_astar,random,True,2,11,0.35,5,1,34.6,14.8593,4.1403,1.909,,0.6744,4.2,
partial,online_astar,random,True,2,13,0.15,5,1,24.6,3.5777,4.2513,0.3728,,0.4604,4.2,
partial,online_astar,random,True,2,13,0.25,5,0.8,24.6,10.2372,4.8528,1.2457,,0.497,3.8,
partial,online_astar,random,True,2,13,0.35,5,0.8,31.4,10.8995,5.6206,0.3466,,0.5716,4.8,
partial,online_astar,random,True,2,17,0.15,5,0.2,20.2,10.1094,9.1244,0.4741,,0.2519,2.8,
partial,online_astar,random,True,2,17,0.25,5,0.8,33,10.6771,10.7903,1.1698,,0.3827,5.2,
partial,online_astar,random,True,2,17,0.35,5,1,46.6,8.2946,12.4528,2.8954,,0.5004,7.4,
partial,online_astar,random,True,2,21,0.15,5,1,44.2,3.6332,20.9071,2.3577,,0.3302,7,
partial,online_astar,random,True,2,21,0.25,5,1,51,7.0711,23.6901,4.8339,,0.3805,8.4,
partial,online_astar,random,True,2,21,0.35,5,0.8,48,13.3417,23.9811,5.0738,,0.3478,7.4,
partial,online_astar,random,True,4,11,0.15,5,0.8,17.6,6.6933,2.3384,0.3648,,0.7008,2.8,
partial,online_astar,random,True,4,11,0.25,5,0.8,22.6,8.1731,2.6665,0.8501,,0.7967,3.6,
partial,online_astar,random,True,4,11,0.35,5,1,29,11.9164,3.4507,1.9512,,0.8545,3.4,
partial,online_astar,random,True,4,13,0.15,5,1,23.8,1.7889,4.4377,1.0614,,0.6663,4,
partial,online_astar,random,True,4,13,0.25,5,0.8,21,6.9282,3.6534,0.4064,,0.6639,3,
partial,online_astar,random,True,4,13,0.35,5,1,29.4,5.7271,4.5458,0.6637,,0.8142,4.8,
partial,online_astar,random,True,4,17,0.15,5,0.4,23.6,11.887,8.9826,0.6941,,0.4284,3.4,
partial,online_astar,random,True,4,17,0.25,5,0.8,29.8,8.5557,9.1818,0.8563,,0.5682,4.4,
partial,online_astar,random,True,4,17,0.35,5,0.8,36.2,11.0091,9.9488,0.9697,,0.6145,6,
partial,online_astar,random,True,4,21,0.15,5,1,41.4,1.6733,19.4444,1.2566,,0.5007,6.8,
partial,online_astar,random,True,4,21,0.25,5,1,46.2,5.4037,20.8047,3.8914,,0.5705,7.6,
partial,online_astar,random,True,4,21,0.35,5,1,46.6,8.1731,20.1527,3.877,,0.5474,7.2,
partial,online_astar,random,True,6,11,0.15,5,0.8,17.2,6.4962,2.227,0.3816,,0.838,2.8,
partial,online_astar,random,True,6,11,0.25,5,0.8,21,7.3485,2.2824,0.7696,,0.9256,3.2,
partial,online_astar,random,True,6,11,0.35,5,1,25,10.3923,2.4059,1.107,,0.9488,3.6,
partial,online_astar,random,True,6,13,0.15,5,1,23.8,1.7889,3.7465,0.1371,,0.8201,4,
partial,online_astar,random,True,6,13,0.25,5,0.8,20.2,6.261,3.3242,0.4558,,0.8094,3.2,
partial,online_astar,random,True,6,13,0.35,5,1,27.4,4.98,3.8783,0.6389,,0.9278,4.6,
partial,online_astar,random,True,6,17,0.15,5,0.4,23.6,11.887,8.4299,0.808,,0.5578,3.4,
partial,online_astar,random,True,6,17,0.25,5,0.8,29.4,8.1731,8.926,1.2125,,0.7149,4.4,
partial,online_astar,random,True,6,17,0.35,5,0.6,29.2,13.6088,8.3592,1.1005,,0.6644,4.8,
partial,online_astar,random,True,6,21,0.15,5,1,40.6,0.8944,18.639,0.5596,,0.6349,6.8,
partial,online_astar,random,True,6,21,0.25,5,1,45,4.899,18.3807,2.0688,,0.6798,7.4,
partial,online_astar,random,True,6,21,0.35,5,1,44.2,3.0332,17.0865,1.4564,,0.6735,6.8,
partial,online_lrta,astar,False,2,11,0.15,5,0.2,9.6,6.6558,0.0572,0.027,,0.2942,0,
partial,online_lrta,astar,False,2,11,0.25,5,0.2,9.4,6.8775,0.0539,0.0259,,0.3107,0,
partial,online_lrta,astar,False,2,11,0.35,4,0.5,17,10.0995,0.0936,0.0474,,0.4318,0,
partial,online_lrta,astar,False,2,13,0.15,5,0,8.4,4.5056,0.0585,0.0204,,0.2047,0,
partial,online_lrta,astar,False,2,13,0.25,5,0.2,12.2,8.5849,0.0775,0.0442,,0.2509,0,
partial,online_lrta,astar,False,2,13,0.35,5,0.2,17.4,16.7869,0.0939,0.0688,,0.3148,0,
partial,online_lrta,astar,False,2,17,0.15,5,0,9.2,1.3038,0.068,0.0224,,0.128,0,
partial,online_lrta,astar,False,2,17,0.25,5,0.2,21,14.4568,0.125,0.0772,,0.2526,0,
partial,online_lrta,astar,False,2,17,0.35,5,0.2,24.2,18.8997,0.1478,0.1054,,0.2775,0,
partial,online_lrta,astar,False,2,21,0.15,5,0.4,33.6,13.2778,0.2067,0.0797,,0.2612,0,
partial,online_lrta,astar,False,2,21,0.25,5,0.4,29.8,16.3463,0.1829,0.0944,,0.2199,0,
partial,online_lrta,astar,False,2,21,0.35,5,0.6,47.2,24.3762,0.2699,0.1327,,0.3156,0,
partial,online_lrta,astar,False,4,11,0.15,5,0.2,9.6,6.6558,0.0586,0.0287,,0.4893,0,
partial,online_lrta,astar,False,4,11,0.25,5,0.2,9.4,6.8775,0.0556,0.0286,,0.5058,0,
partial,online_lrta,astar,False,4,11,0.35,4,0.5,17,10.0995,0.097,0.0436,,0.6281,0,
partial,online_lrta,astar,False,4,13,0.15,5,0,8.4,4.5056,0.0615,0.021,,0.3479,0,
partial,online_lrta,astar,False,4,13,0.25,5,0.2,12.2,8.5849,0.0776,0.0484,,0.4106,0,
partial,online_lrta,astar,False,4,13,0.35,5,0.2,17.4,16.7869,0.1025,0.0665,,0.4817,0,
partial,online_lrta,astar,False,4,17,0.15,5,0,9.2,1.3038,0.0669,0.0165,,0.2242,0,
partial,online_lrta,astar,False,4,17,0.25,5,0.2,21,14.4568,0.1412,0.1121,,0.3993,0,
partial,online_lrta,astar,False,4,17,0.35,5,0.2,24.2,18.8997,0.1392,0.0976,,0.4242,0,
partial,online_lrta,astar,False,4,21,0.15,5,0.4,33.6,13.2778,0.216,0.0906,,0.4086,0,
partial,online_lrta,astar,False,4,21,0.25,5,0.4,29.8,16.3463,0.1796,0.09,,0.3388,0,
partial,online_lrta,astar,False,4,21,0.35,5,0.6,47.2,24.3762,0.231,0.0845,,0.464,0,
partial,online_lrta,astar,False,6,11,0.15,5,0.2,9.6,6.6558,0.0623,0.0357,,0.6827,0,
partial,online_lrta,astar,False,6,11,0.25,5,0.2,9.4,6.8775,0.0616,0.0294,,0.7074,0,
partial,online_lrta,astar,False,6,11,0.35,4,0.5,17,10.0995,0.0985,0.0511,,0.7913,0,
partial,online_lrta,astar,False,6,13,0.15,5,0,8.4,4.5056,0.0575,0.0266,,0.5065,0,
partial,online_lrta,astar,False,6,13,0.25,5,0.2,12.2,8.5849,0.0748,0.05,,0.5775,0,
partial,online_lrta,astar,False,6,13,0.35,5,0.2,17.4,16.7869,0.0977,0.0695,,0.6426,0,
partial,online_lrta,astar,False,6,17,0.15,5,0,9.2,1.3038,0.0624,0.0066,,0.3342,0,
partial,online_lrta,astar,False,6,17,0.25,5,0.2,21,14.4568,0.1245,0.0728,,0.528,0,
partial,online_lrta,astar,False,6,17,0.35,5,0.2,24.2,18.8997,0.1509,0.1094,,0.5502,0,
partial,online_lrta,astar,False,6,21,0.15,5,0.4,33.6,13.2778,0.218,0.0885,,0.5333,0,
partial,online_lrta,astar,False,6,21,0.25,5,0.4,29.8,16.3463,0.1856,0.0942,,0.4399,0,
partial,online_lrta,astar,False,6,21,0.35,5,0.6,47.2,24.3762,0.2434,0.1003,,0.5891,0,
partial,online_lrta,astar,True,2,11,0.15,5,0.2,9.6,6.6558,0.0613,0.0312,,0.2942,1.2,
partial,online_lrta,astar,True,2,11,0.25,5,0.2,9.4,6.8775,0.0568,0.0316,,0.3107,1.2,
partial,online_lrta,astar,True,2,11,0.35,4,0.75,19.5,9.1469,0.1168,0.0488,,0.469,2.25,
partial,online_lrta,astar,True,2,13,0.15,5,0,8.2,4.4385,0.0628,0.0255,,0.2071,1.2,
partial,online_lrta,astar,True,2,13,0.25,5,0.4,15.4,10.7378,0.1026,0.0621,,0.3195,2,
partial,online_lrta,astar,True,2,13,0.35,5,0.2,17.6,13.5757,0.1018,0.0587,,0.342,2.2,
partial,online_lrta,astar,True,2,17,0.15,5,0,9.2,1.3038,0.0616,0.0094,,0.128,1.2,
partial,online_lrta,astar,True,2,17,0.25,5,0.2,20.2,14.3597,0.1235,0.0809,,0.245,3,
partial,online_lrta,astar,True,2,17,0.35,5,0.2,29.6,21.8358,0.1851,0.1221,,0.3093,4.6,
partial,online_lrta,astar,True,2,21,0.15,5,0.4,32.2,12.9885,0.223,0.0916,,0.2544,5.2,
partial,online_lrta,astar,True,2,21,0.25,5,0.2,30.2,13.3116,0.1968,0.0815,,0.2267,4.8,
partial,online_lrta,astar,True,2,21,0.35,5,0.6,46.8,23.6897,0.2843,0.1235,,0.3152,7.4,
partial,online_lrta,astar,True,4,11,0.15,5,0.2,9.6,6.6558,0.0616,0.0316,,0.4893,1.2,
partial,online_lrta,astar,True,4,11,0.25,5,0.2,9.4,6.8775,0.0659,0.0512,,0.5058,1.2,
partial,online_lrta,astar,True,4,11,0.35,4,0.75,19.5,9.1469,0.1224,0.0488,,0.6715,2.25,
partial,online_lrta,astar,True,4,13,0.15,5,0,8.2,4.4385,0.0618,0.0316,,0.3527,1.2,
partial,online_lrta,astar,True,4,13,0.25,5,0.4,15.4,10.7378,0.1014,0.0639,,0.4816,2,
partial,online_lrta,astar,True,4,13,0.35,5,0.2,17.6,13.5757,0.1039,0.0643,,0.516,2.2,
partial,online_lrta,astar,True,4,17,0.15,5,0,9.2,1.3038,0.07,0.016,,0.2242,1.2,
partial,online_lrta,astar,True,4,17,0.25,5,0.2,20.2,14.3597,0.1249,0.0784,,0.3917,3,
partial,online_lrta,astar,True,4,17,0.35,5,0.2,29.6,21.8358,0.1822,0.1223,,0.4657,4.6,
partial,online_lrta,astar,True,4,21,0.15,5,0.4,32.2,12.9885,0.2241,0.0881,,0.3982,5.2,
partial,online_lrta,astar,True,4,21,0.25,5,0.2,30.2,13.3116,0.1985,0.0847,,0.356,4.8,
partial,online_lrta,astar,True,4,21,0.35,5,0.6,46.8,23.6897,0.2642,0.111,,0.464,7.4,
partial,online_lrta,astar,True,6,11,0.15,5,0.2,9.6,6.6558,0.0627,0.0345,,0.6827,1.2,
partial,online_lrta,astar,True,6,11,0.25,5,0.2,9.4,6.8775,0.0705,0.0387,,0.7074,1.2,
partial,online_lrta,astar,True,6,11,0.35,4,0.75,19.5,9.1469,0.1174,0.0541,,0.8285,2.25,
partial,online_lrta,astar,True,6,13,0.15,5,0,8.2,4.4385,0.069,0.0426,,0.5136,1.2,
partial,online_lrta,astar,True,6,13,0.25,5,0.4,15.4,10.7378,0.1095,0.0755,,0.6296,2,
partial,online_lrta,astar,True,6,13,0.35,5,0.2,17.6,13.5757,0.1112,0.0643,,0.6769,2.2,
partial,online_lrta,astar,True,6,17,0.15,5,0,9.2,1.3038,0.0639,0.0077,,0.3342,1.2,
partial,online_lrta,astar,True,6,17,0.25,5,0.2,20.2,14.3597,0.1412,0.0979,,0.5225,3,
partial,online_lrta,astar,True,6,17,0.35,5,0.2,29.6,21.8358,0.182,0.1248,,0.6,4.6,
partial,online_lrta,astar,True,6,21,0.15,5,0.4,32.2,12.9885,0.2236,0.0801,,0.5202,5.2,
partial,online_lrta,astar,True,6,21,0.25,5,0.2,30.2,13.3116,0.2017,0.0938,,0.4626,4.8,
partial,online_lrta,astar,True,6,21,0.35,5,0.6,46.8,23.6897,0.2822,0.1261,,0.5891,7.4,
partial,online_lrta,beam,False,2,11,0.15,5,0.2,10.2,6.7231,0.0643,0.0315,,0.3157,0,
partial,online_lrta,beam,False,2,11,0.25,5,0.2,9.6,6.9138,0.0582,0.0252,,0.3157,0,
partial,online_lrta,beam,False,2,11,0.35,4,0.5,17.25,9.9457,0.0972,0.047,,0.438,0,
partial,online_lrta,beam,False,2,13,0.15,5,0,8.4,4.5056,0.0596,0.0243,,0.2047,0,
partial,online_lrta,beam,False,2,13,0.25,5,0.2,12.2,8.5849,0.0786,0.0457,,0.2509,0,
partial,online_lrta,beam,False,2,13,0.35,5,0.2,18.6,16.6973,0.102,0.0699,,0.3361,0,
partial,online_lrta,beam,False,2,17,0.15,5,0,9.8,2.49,0.0679,0.0135,,0.1356,0,
partial,online_lrta,beam,False,2,17,0.25,5,0.2,22.2,13.6821,0.1355,0.0734,,0.2664,0,
partial,online_lrta,beam,False,2,17,0.35,5,0.2,27.4,19.4499,0.169,0.1251,,0.2982,0,
partial,online_lrta,beam,False,2,21,0.15,5,0.4,35.4,11.2827,0.2178,0.0729,,0.2676,0,
partial,online_lrta,beam,False,2,21,0.25,5,0.4,35,15.3786,0.2147,0.0893,,0.2648,0,
partial,online_lrta,beam,False,2,21,0.35,5,0.6,47.2,24.3762,0.2546,0.1299,,0.3156,0,
partial,online_lrta,beam,False,4,11,0.15,5,0.2,10.2,6.7231,0.0676,0.0325,,0.5207,0,
partial,online_lrta,beam,False,4,11,0.25,5,0.2,9.6,6.9138,0.0578,0.0278,,0.5141,0,
partial,online_lrta,beam,False,4,11,0.35,4,0.5,17.25,9.9457,0.1084,0.0345,,0.6343,0,
partial,online_lrta,beam,False,4,13,0.15,5,0,8.4,4.5056,0.059,0.0241,,0.3479,0,
partial,online_lrta,beam,False,4,13,0.25,5,0.2,12.2,8.5849,0.0769,0.0507,,0.4106,0,
partial,online_lrta,beam,False,4,13,0.35,5,0.2,18.6,16.6973,0.1174,0.0642,,0.5101,0,
partial,online_lrta,beam,False,4,17,0.15,5,0,9.8,2.49,0.0701,0.022,,0.236,0,
partial,online_lrta,beam,False,4,17,0.25,5,0.2,22.2,13.6821,0.137,0.0758,,0.4201,0,
partial,online_lrta,beam,False,4,17,0.35,5,0.2,27.4,19.4499,0.1628,0.1049,,0.4498,0,
partial,online_lrta,beam,False,4,21,0.15,5,0.4,35.4,11.2827,0.2298,0.0657,,0.4168,0,
partial,online_lrta,beam,False,4,21,0.25,5,0.4,35,15.3786,0.2142,0.0873,,0.4091,0,
partial,online_lrta,beam,False,4,21,0.35,5,0.6,47.2,24.3762,0.2253,0.079,,0.464,0,
partial,online_lrta,beam,False,6,11,0.15,5,0.2,10.2,6.7231,0.066,0.0341,,0.7108,0,
partial,online_lrta,beam,False,6,11,0.25,5,0.2,9.6,6.9138,0.0588,0.0296,,0.7157,0,
partial,online_lrta,beam,False,6,11,0.35,4,0.5,17.25,9.9457,0.11,0.0571,,0.7955,0,
partial,online_lrta,beam,False,6,13,0.15,5,0,8.4,4.5056,0.0577,0.0262,,0.5065,0,
partial,online_lrta,beam,False,6,13,0.25,5,0.2,12.2,8.5849,0.0811,0.0519,,0.5775,0,
partial,online_lrta,beam,False,6,13,0.35,5,0.2,18.6,16.6973,0.1059,0.0729,,0.671,0,
partial,online_lrta,beam,False,6,17,0.15,5,0,9.8,2.49,0.0759,0.0257,,0.3502,0,
partial,online_lrta,beam,False,6,17,0.25,5,0.2,22.2,13.6821,0.1588,0.1116,,0.5557,0,
partial,online_lrta,beam,False,6,17,0.35,5,0.2,27.4,19.4499,0.1865,0.1326,,0.5758,0,
partial,online_lrta,beam,False,6,21,0.15,5,0.4,35.4,11.2827,0.2293,0.0825,,0.5429,0,
partial,online_lrta,beam,False,6,21,0.25,5,0.4,35,15.3786,0.2228,0.0962,,0.5292,0,
partial,online_lrta,beam,False,6,21,0.35,5,0.6,47.2,24.3762,0.2535,0.1017,,0.5891,0,
partial,online_lrta,beam,True,2,11,0.15,5,0.2,10.2,6.7231,0.065,0.033,,0.3157,1.4,
partial,online_lrta,beam,True,2,11,0.25,5,0.2,9.6,6.9138,0.0591,0.0327,,0.3157,1.4,
partial,online_lrta,beam,True,2,11,0.35,4,0.75,19.5,9.1469,0.1164,0.0482,,0.469,2.25,
partial,online_lrta,beam,True,2,13,0.15,5,0,8.2,4.4385,0.0604,0.0345,,0.2071,1.2,
partial,online_lrta,beam,True,2,13,0.25,5,0.4,15.4,10.7378,0.1061,0.0762,,0.3195,2,
partial,online_lrta,beam,True,2,13,0.35,5,0.2,16,13.2476,0.0934,0.0549,,0.3136,2,
partial,online_lrta,beam,True,2,17,0.15,5,0,9.8,2.49,0.0668,0.0175,,0.1356,1.2,
partial,online_lrta,beam,True,2,17,0.25,5,0.2,21.6,13.5019,0.1337,0.0784,,0.2609,3.4,
partial,online_lrta,beam,True,2,17,0.35,5,0.2,26.2,21.5221,0.1605,0.1196,,0.2809,4,
partial,online_lrta,beam,True,2,21,0.15,5,0.4,33.6,11.6103,0.255,0.0839,,0.2649,5.4,
partial,online_lrta,beam,True,2,21,0.25,5,0.2,32.2,12.7945,0.2109,0.0831,,0.2422,5.2,
partial,online_lrta,beam,True,2,21,0.35,5,0.6,46.8,23.6897,0.261,0.1041,,0.3152,7.4,
partial,online_lrta,beam,True,4,11,0.15,5,0.2,10.2,6.7231,0.0681,0.0352,,0.5207,1.4,
partial,online_lrta,beam,True,4,11,0.25,5,0.2,9.6,6.9138,0.0606,0.0345,,0.5141,1.4,
partial,online_lrta,beam,True,4,11,0.35,4,0.75,19.5,9.1469,0.1188,0.0498,,0.6715,2.25,
partial,online_lrta,beam,True,4,13,0.15,5,0,8.2,4.4385,0.0596,0.0279,,0.3527,1.2,
partial,online_lrta,beam,True,4,13,0.25,5,0.4,15.4,10.7378,0.0992,0.0685,,0.4816,2,
partial,online_lrta,beam,True,4,13,0.35,5,0.2,16,13.2476,0.0964,0.0616,,0.4828,2,
partial,online_lrta,beam,True,4,17,0.15,5,0,9.8,2.49,0.0686,0.0178,,0.236,1.2,
partial,online_lrta,beam,True,4,17,0.25,5,0.2,21.6,13.5019,0.1372,0.0763,,0.4159,3.4,
partial,online_lrta,beam,True,4,17,0.35,5,0.2,26.2,21.5221,0.1766,0.1509,,0.4339,4,
partial,online_lrta,beam,True,4,21,0.15,5,0.4,33.6,11.6103,0.2291,0.0787,,0.415,5.4,
partial,online_lrta,beam,True,4,21,0.25,5,0.2,32.2,12.7945,0.2099,0.0829,,0.3796,5.2,
partial,online_lrta,beam,True,4,21,0.35,5,0.6,46.8,23.6897,0.274,0.1152,,0.464,7.4,
partial,online_lrta,beam,True,6,11,0.15,5,0.2,10.2,6.7231,0.0673,0.0333,,0.7108,1.4,
partial,online_lrta,beam,True,6,11,0.25,5,0.2,9.6,6.9138,0.0695,0.04,,0.7157,1.4,
partial,online_lrta,beam,True,6,11,0.35,4,0.75,19.5,9.1469,0.1373,0.0733,,0.8285,2.25,
partial,online_lrta,beam,True,6,13,0.15,5,0,8.2,4.4385,0.0614,0.0248,,0.5136,1.2,
partial,online_lrta,beam,True,6,13,0.25,5,0.4,15.4,10.7378,0.1051,0.0691,,0.6296,2,
partial,online_lrta,beam,True,6,13,0.35,5,0.2,16,13.2476,0.1075,0.0594,,0.6473,2,
partial,online_lrta,beam,True,6,17,0.15,5,0,9.8,2.49,0.1006,0.0871,,0.3502,1.2,
partial,online_lrta,beam,True,6,17,0.25,5,0.2,21.6,13.5019,0.1624,0.0959,,0.5543,3.4,
partial,online_lrta,beam,True,6,17,0.35,5,0.2,26.2,21.5221,0.1607,0.1171,,0.5702,4,
partial,online_lrta,beam,True,6,21,0.15,5,0.4,33.6,11.6103,0.2776,0.1348,,0.5415,5.4,
partial,online_lrta,beam,True,6,21,0.25,5,0.2,32.2,12.7945,0.2231,0.0885,,0.4929,5.2,
partial,online_lrta,beam,True,6,21,0.35,5,0.6,46.8,23.6897,0.2856,0.1262,,0.5891,7.4,
partial,online_lrta,greedy,False,2,11,0.15,5,0.4,13,7.8422,0.0671,0.0362,,0.3785,0,
partial,online_lrta,greedy,False,2,11,0.25,5,0.6,23.2,24.7831,0.1123,0.1111,,0.4843,0,
partial,online_lrta,greedy,False,2,11,0.35,5,0.6,19.8,7.6942,0.0951,0.0286,,0.5058,0,
partial,online_lrta,greedy,False,2,13,0.15,5,0,8.4,4.5056,0.051,0.0182,,0.2047,0,
partial,online_lrta,greedy,False,2,13,0.25,5,0,14.8,8.5849,0.0761,0.0355,,0.2864,0,
partial,online_lrta,greedy,False,2,13,0.35,5,0.6,29,14.3353,0.1404,0.0613,,0.4734,0,
partial,online_lrta,greedy,False,2,17,0.15,5,0.2,16.2,13.9893,0.0845,0.0669,,0.1986,0,
partial,online_lrta,greedy,False,2,17,0.25,5,0.8,46.8,18.8202,0.217,0.0761,,0.4305,0,
partial,online_lrta,greedy,False,2,17,0.35,5,0.4,37.8,26.414,0.1837,0.1238,,0.3599,0,
partial,online_lrta,greedy,False,2,21,0.15,5,0.6,39.2,9.9599,0.1819,0.0507,,0.2916,0,
partial,online_lrta,greedy,False,2,21,0.25,5,0.8,48.8,21.0761,0.2379,0.0962,,0.3388,0,
partial,online_lrta,greedy,False,2,21,0.35,5,0.6,51.6,19.7687,0.2378,0.0895,,0.3465,0,
partial,online_lrta,greedy,False,4,11,0.15,5,0.4,13,7.8422,0.0723,0.0388,,0.5868,0,
partial,online_lrta,greedy,False,4,11,0.25,5,0.6,23.2,24.7831,0.1113,0.1043,,0.6612,0,
partial,online_lrta,greedy,False,4,11,0.35,5,0.6,19.8,7.6942,0.1002,0.0279,,0.7322,0,
partial,online_lrta,greedy,False,4,13,0.15,5,0,8.4,4.5056,0.0482,0.0192,,0.3479,0,
partial,online_lrta,greedy,False,4,13,0.25,5,0,14.8,8.5849,0.0821,0.0456,,0.4663,0,
